nohup: ignoring input
00:53:44,88.4'C,1500019456,0xe0006
00:53:49,87.3'C,1500012800,0xe0006
00:53:54,88.4'C,1500019456,0xe0006
00:53:59,88.4'C,1500012800,0xe0006
00:54:04,87.8'C,1500022656,0xe0006
00:54:09,87.8'C,1500022656,0xe0006
00:54:14,87.8'C,1500019456,0xe0006
00:54:19,88.9'C,1500012800,0xe0006
00:54:24,87.3'C,1500022656,0xe0006
00:54:29,87.8'C,1500016128,0xe0006
00:54:34,88.9'C,1500019456,0xe0006
00:54:39,90.0'C,1000008576,0xe0006
00:54:44,88.9'C,1500012800,0xe0006
00:54:50,88.4'C,1500019456,0xe0006
00:54:55,88.9'C,1500012800,0xe0006
00:55:00,90.6'C,1500022656,0xe0006
00:55:05,87.3'C,1500019456,0xe0006
00:55:10,90.0'C,1500019456,0xe0006
00:55:15,89.5'C,1500019456,0xe0006
00:55:20,90.6'C,1500022656,0xe0006
00:55:25,87.8'C,1500012800,0xe0006
00:55:30,90.0'C,1000011840,0xe0006
00:55:35,90.0'C,1000008576,0xe0006
00:55:40,90.6'C,1000015168,0xe0006
00:55:45,88.9'C,1000011840,0xe0006
00:55:50,88.9'C,1500016128,0xe0006
00:55:55,90.0'C,1500016128,0xe0006
00:56:00,90.0'C,1000008576,0xe0006
00:56:05,90.6'C,1000008576,0xe0006
00:56:10,90.0'C,1500012800,0xe0006
00:56:15,89.5'C,1500019456,0xe0006
00:56:20,88.9'C,1500012800,0xe0006
00:56:25,90.6'C,1000008576,0xe0006
00:56:30,89.5'C,1500012800,0xe0006
00:56:35,88.9'C,1000008576,0xe0006
00:56:40,90.6'C,1000015168,0xe0006
00:56:45,90.6'C,1500016128,0xe0006
00:56:50,89.5'C,1000011840,0xe0006
